table,cell,seed,method,sample,acc,nce
ER-Reg,regular@0.1,0,chfgnn_proj,23,0.448,680.0
ER-Reg,regular@0.1,0,chfgnn_proj,24,0.458,714.0
ER-Reg,regular@0.1,0,chfgnn_proj,25,0.408,620.0
ER-Reg,regular@0.1,0,chfgnn_proj,26,0.386,600.0
ER-Reg,regular@0.1,0,chfgnn_proj,27,0.004,293.0
ER-Reg,regular@0.1,0,chfgnn_proj,28,0.406,594.0
ER-Reg,regular@0.1,0,chfgnn_proj,29,0.438,649.0
ER-Reg,regular@0.1,0,chfgnn_faq,0,0.002,856.0
ER-Reg,regular@0.1,0,chfgnn_faq,1,0.0,877.0
ER-Reg,regular@0.1,0,chfgnn_faq,2,0.902,1760.0
ER-Reg,regular@0.1,0,chfgnn_faq,3,0.094,875.0
ER-Reg,regular@0.1,0,chfgnn_faq,4,0.006,874.0
ER-Reg,regular@0.1,0,chfgnn_faq,5,0.044,857.0
ER-Reg,regular@0.1,0,chfgnn_faq,6,0.89,1670.0
ER-Reg,regular@0.1,0,chfgnn_faq,7,0.89,1743.0
ER-Reg,regular@0.1,0,chfgnn_faq,8,0.89,1680.0
ER-Reg,regular@0.1,0,chfgnn_faq,9,0.892,1709.0
ER-Reg,regular@0.1,0,chfgnn_faq,10,0.894,1706.0
ER-Reg,regular@0.1,0,chfgnn_faq,11,0.9,1718.0
ER-Reg,regular@0.1,0,chfgnn_faq,12,0.89,1666.0
ER-Reg,regular@0.1,0,chfgnn_faq,13,0.89,1683.0
ER-Reg,regular@0.1,0,chfgnn_faq,14,0.002,871.0
ER-Reg,regular@0.1,0,chfgnn_faq,15,0.012,862.0
ER-Reg,regular@0.1,0,chfgnn_faq,16,0.0,863.0
ER-Reg,regular@0.1,0,chfgnn_faq,17,0.894,1707.0
ER-Reg,regular@0.1,0,chfgnn_faq,18,0.902,1712.0
ER-Reg,regular@0.1,0,chfgnn_faq,19,0.892,1640.0
ER-Reg,regular@0.1,0,chfgnn_faq,20,0.0,854.0
ER-Reg,regular@0.1,0,chfgnn_faq,21,0.88,1675.0
ER-Reg,regular@0.1,0,chfgnn_faq,22,0.85,1555.0
ER-Reg,regular@0.1,0,chfgnn_faq,23,0.892,1695.0
ER-Reg,regular@0.1,0,chfgnn_faq,24,0.9,1731.0
ER-Reg,regular@0.1,0,chfgnn_faq,25,0.89,1686.0
ER-Reg,regular@0.1,0,chfgnn_faq,26,0.894,1717.0
ER-Reg,regular@0.1,0,chfgnn_faq,27,0.002,869.0
ER-Reg,regular@0.1,0,chfgnn_faq,28,0.892,1685.0
ER-Reg,regular@0.1,0,chfgnn_faq,29,0.886,1678.0
ER-Reg,regular@0.15,0,proj_dcx,0,0.004,61.0
ER-Reg,regular@0.15,0,proj_dcx,1,0.0,53.0
ER-Reg,regular@0.15,0,proj_dcx,2,0.004,64.0
ER-Reg,regular@0.15,0,proj_dcx,3,0.002,45.0
ER-Reg,regular@0.15,0,proj_dcx,4,0.004,40.0
ER-Reg,regular@0.15,0,proj_dcx,5,0.002,50.0
ER-Reg,regular@0.15,0,proj_dcx,6,0.002,53.0
ER-Reg,regular@0.15,0,proj_dcx,7,0.0,38.0
ER-Reg,regular@0.15,0,proj_dcx,8,0.006,48.0
ER-Reg,regular@0.15,0,proj_dcx,9,0.008,36.0
ER-Reg,regular@0.15,0,proj_dcx,10,0.0,52.0
ER-Reg,regular@0.15,0,proj_dcx,11,0.006,53.0
ER-Reg,regular@0.15,0,proj_dcx,12,0.0,49.0
ER-Reg,regular@0.15,0,proj_dcx,13,0.0,50.0
ER-Reg,regular@0.15,0,proj_dcx,14,0.004,51.0
ER-Reg,regular@0.15,0,proj_dcx,15,0.002,44.0
ER-Reg,regular@0.15,0,proj_dcx,16,0.0,51.0
ER-Reg,regular@0.15,0,proj_dcx,17,0.0,49.0
ER-Reg,regular@0.15,0,proj_dcx,18,0.002,49.0
ER-Reg,regular@0.15,0,proj_dcx,19,0.0,55.0
ER-Reg,regular@0.15,0,proj_dcx,20,0.004,54.0
ER-Reg,regular@0.15,0,proj_dcx,21,0.006,50.0
ER-Reg,regular@0.15,0,proj_dcx,22,0.002,47.0
ER-Reg,regular@0.15,0,proj_dcx,23,0.002,51.0
ER-Reg,regular@0.15,0,proj_dcx,24,0.0,48.0
ER-Reg,regular@0.15,0,proj_dcx,25,0.0,52.0
ER-Reg,regular@0.15,0,proj_dcx,26,0.0,38.0
ER-Reg,regular@0.15,0,proj_dcx,27,0.004,50.0
ER-Reg,regular@0.15,0,proj_dcx,28,0.002,51.0
ER-Reg,regular@0.15,0,proj_dcx,29,0.002,59.0
ER-Reg,regular@0.15,0,faq_dcx,0,0.006,838.0
ER-Reg,regular@0.15,0,faq_dcx,1,0.002,827.0
ER-Reg,regular@0.15,0,faq_dcx,2,0.0,847.0
ER-Reg,regular@0.15,0,faq_dcx,3,0.0,833.0
ER-Reg,regular@0.15,0,faq_dcx,4,0.004,42.0
ER-Reg,regular@0.15,0,faq_dcx,5,0.0,827.0
ER-Reg,regular@0.15,0,faq_dcx,6,0.002,833.0
ER-Reg,regular@0.15,0,faq_dcx,7,0.0,832.0
ER-Reg,regular@0.15,0,faq_dcx,8,0.006,820.0
ER-Reg,regular@0.15,0,faq_dcx,9,0.002,831.0
ER-Reg,regular@0.15,0,faq_dcx,10,0.006,33.0
ER-Reg,regular@0.15,0,faq_dcx,11,0.002,822.0
ER-Reg,regular@0.15,0,faq_dcx,12,0.002,45.0
ER-Reg,regular@0.15,0,faq_dcx,13,0.0,842.0
ER-Reg,regular@0.15,0,faq_dcx,14,0.0,842.0
ER-Reg,regular@0.15,0,faq_dcx,15,0.002,826.0
ER-Reg,regular@0.15,0,faq_dcx,16,0.0,832.0
ER-Reg,regular@0.15,0,faq_dcx,17,0.0,829.0
ER-Reg,regular@0.15,0,faq_dcx,18,0.0,828.0
ER-Reg,regular@0.15,0,faq_dcx,19,0.0,47.0
ER-Reg,regular@0.15,0,faq_dcx,20,0.004,42.0
ER-Reg,regular@0.15,0,faq_dcx,21,0.004,837.0
ER-Reg,regular@0.15,0,faq_dcx,22,0.0,831.0
ER-Reg,regular@0.15,0,faq_dcx,23,0.008,825.0
ER-Reg,regular@0.15,0,faq_dcx,24,0.004,812.0
ER-Reg,regular@0.15,0,faq_dcx,25,0.0,45.0
ER-Reg,regular@0.15,0,faq_dcx,26,0.0,45.0
ER-Reg,regular@0.15,0,faq_dcx,27,0.002,836.0
ER-Reg,regular@0.15,0,faq_dcx,28,0.002,813.0
ER-Reg,regular@0.15,0,faq_dcx,29,0.002,821.0
ER-Reg,regular@0.15,0,fgnn_proj,0,0.074,97.0
ER-Reg,regular@0.15,0,fgnn_proj,1,0.102,80.0
ER-Reg,regular@0.15,0,fgnn_proj,2,0.08,81.0
ER-Reg,regular@0.15,0,fgnn_proj,3,0.09,87.0
ER-Reg,regular@0.15,0,fgnn_proj,4,0.078,80.0
ER-Reg,regular@0.15,0,fgnn_proj,5,0.08,82.0
ER-Reg,regular@0.15,0,fgnn_proj,6,0.076,75.0
ER-Reg,regular@0.15,0,fgnn_proj,7,0.058,66.0
ER-Reg,regular@0.15,0,fgnn_proj,8,0.102,76.0
ER-Reg,regular@0.15,0,fgnn_proj,9,0.096,99.0
ER-Reg,regular@0.15,0,fgnn_proj,10,0.092,88.0
ER-Reg,regular@0.15,0,fgnn_proj,11,0.084,79.0
ER-Reg,regular@0.15,0,fgnn_proj,12,0.084,85.0
ER-Reg,regular@0.15,0,fgnn_proj,13,0.096,83.0
ER-Reg,regular@0.15,0,fgnn_proj,14,0.106,86.0
ER-Reg,regular@0.15,0,fgnn_proj,15,0.08,95.0
ER-Reg,regular@0.15,0,fgnn_proj,16,0.09,84.0
ER-Reg,regular@0.15,0,fgnn_proj,17,0.106,82.0
ER-Reg,regular@0.15,0,fgnn_proj,18,0.078,72.0
ER-Reg,regular@0.15,0,fgnn_proj,19,0.08,72.0
ER-Reg,regular@0.15,0,fgnn_proj,20,0.078,75.0
ER-Reg,regular@0.15,0,fgnn_proj,21,0.09,99.0
ER-Reg,regular@0.15,0,fgnn_proj,22,0.094,86.0
ER-Reg,regular@0.15,0,fgnn_proj,23,0.096,86.0
ER-Reg,regular@0.15,0,fgnn_proj,24,0.09,79.0
ER-Reg,regular@0.15,0,fgnn_proj,25,0.096,86.0
ER-Reg,regular@0.15,0,fgnn_proj,26,0.08,83.0
ER-Reg,regular@0.15,0,fgnn_proj,27,0.072,68.0
ER-Reg,regular@0.15,0,fgnn_proj,28,0.048,66.0
ER-Reg,regular@0.15,0,fgnn_proj,29,0.084,82.0
ER-Reg,regular@0.15,0,fgnn_faq,0,0.054,822.0
ER-Reg,regular@0.15,0,fgnn_faq,1,0.156,867.0
ER-Reg,regular@0.15,0,fgnn_faq,2,0.096,842.0
ER-Reg,regular@0.15,0,fgnn_faq,3,0.12,858.0
ER-Reg,regular@0.15,0,fgnn_faq,4,0.106,838.0
ER-Reg,regular@0.15,0,fgnn_faq,5,0.066,836.0
ER-Reg,regular@0.15,0,fgnn_faq,6,0.078,827.0
ER-Reg,regular@0.15,0,fgnn_faq,7,0.032,843.0
ER-Reg,regular@0.15,0,fgnn_faq,8,0.092,830.0
ER-Reg,regular@0.15,0,fgnn_faq,9,0.122,857.0
ER-Reg,regular@0.15,0,fgnn_faq,10,0.124,859.0
ER-Reg,regular@0.15,0,fgnn_faq,11,0.058,820.0
ER-Reg,regular@0.15,0,fgnn_faq,12,0.082,849.0
ER-Reg,regular@0.15,0,fgnn_faq,13,0.194,887.0
ER-Reg,regular@0.15,0,fgnn_faq,14,0.232,912.0
ER-Reg,regular@0.15,0,fgnn_faq,15,0.098,834.0
ER-Reg,regular@0.15,0,fgnn_faq,16,0.098,844.0
ER-Reg,regular@0.15,0,fgnn_faq,17,0.126,863.0
ER-Reg,regular@0.15,0,fgnn_faq,18,0.1,853.0
ER-Reg,regular@0.15,0,fgnn_faq,19,0.072,850.0
ER-Reg,regular@0.15,0,fgnn_faq,20,0.038,854.0
ER-Reg,regular@0.15,0,fgnn_faq,21,0.162,876.0
ER-Reg,regular@0.15,0,fgnn_faq,22,0.118,842.0
ER-Reg,regular@0.15,0,fgnn_faq,23,0.122,856.0
ER-Reg,regular@0.15,0,fgnn_faq,24,0.122,860.0
ER-Reg,regular@0.15,0,fgnn_faq,25,0.118,855.0
ER-Reg,regular@0.15,0,fgnn_faq,26,0.05,847.0
ER-Reg,regular@0.15,0,fgnn_faq,27,0.056,832.0
ER-Reg,regular@0.15,0,fgnn_faq,28,0.022,830.0
ER-Reg,regular@0.15,0,fgnn_faq,29,0.1,831.0
ER-Reg,regular@0.15,0,chfgnn_proj,0,0.0,317.0
ER-Reg,regular@0.15,0,chfgnn_proj,1,0.022,312.0
ER-Reg,regular@0.15,0,chfgnn_proj,2,0.016,311.0
ER-Reg,regular@0.15,0,chfgnn_proj,3,0.004,306.0
ER-Reg,regular@0.15,0,chfgnn_proj,4,0.004,266.0
ER-Reg,regular@0.15,0,chfgnn_proj,5,0.002,310.0
ER-Reg,regular@0.15,0,chfgnn_proj,6,0.004,292.0
ER-Reg,regular@0.15,0,chfgnn_proj,7,0.008,276.0
ER-Reg,regular@0.15,0,chfgnn_proj,8,0.0,310.0
ER-Reg,regular@0.15,0,chfgnn_proj,9,0.0,289.0
ER-Reg,regular@0.15,0,chfgnn_proj,10,0.002,290.0
ER-Reg,regular@0.15,0,chfgnn_proj,11,0.004,292.0
ER-Reg,regular@0.15,0,chfgnn_proj,12,0.006,289.0
ER-Reg,regular@0.15,0,chfgnn_proj,13,0.006,278.0
ER-Reg,regular@0.15,0,chfgnn_proj,14,0.0,290.0
ER-Reg,regular@0.15,0,chfgnn_proj,15,0.002,281.0
ER-Reg,regular@0.15,0,chfgnn_proj,16,0.0,300.0
ER-Reg,regular@0.15,0,chfgnn_proj,17,0.006,301.0
ER-Reg,regular@0.15,0,chfgnn_proj,18,0.004,305.0
ER-Reg,regular@0.15,0,chfgnn_proj,19,0.0,320.0
ER-Reg,regular@0.15,0,chfgnn_proj,20,0.002,300.0
ER-Reg,regular@0.15,0,chfgnn_proj,21,0.01,316.0
ER-Reg,regular@0.15,0,chfgnn_proj,22,0.012,291.0
ER-Reg,regular@0.15,0,chfgnn_proj,23,0.004,290.0
ER-Reg,regular@0.15,0,chfgnn_proj,24,0.004,290.0
ER-Reg,regular@0.15,0,chfgnn_proj,25,0.006,289.0
ER-Reg,regular@0.15,0,chfgnn_proj,26,0.008,310.0
ER-Reg,regular@0.15,0,chfgnn_proj,27,0.002,284.0
ER-Reg,regular@0.15,0,chfgnn_proj,28,0.0,295.0
ER-Reg,regular@0.15,0,chfgnn_proj,29,0.0,287.0
ER-Reg,regular@0.15,0,chfgnn_faq,0,0.0,868.0
ER-Reg,regular@0.15,0,chfgnn_faq,1,0.016,881.0
ER-Reg,regular@0.15,0,chfgnn_faq,2,0.004,862.0
ER-Reg,regular@0.15,0,chfgnn_faq,3,0.0,881.0
ER-Reg,regular@0.15,0,chfgnn_faq,4,0.0,862.0
ER-Reg,regular@0.15,0,chfgnn_faq,5,0.002,869.0
ER-Reg,regular@0.15,0,chfgnn_faq,6,0.004,865.0
ER-Reg,regular@0.15,0,chfgnn_faq,7,0.002,859.0
ER-Reg,regular@0.15,0,chfgnn_faq,8,0.0,858.0
ER-Reg,regular@0.15,0,chfgnn_faq,9,0.004,862.0
ER-Reg,regular@0.15,0,chfgnn_faq,10,0.0,865.0
ER-Reg,regular@0.15,0,chfgnn_faq,11,0.0,870.0
ER-Reg,regular@0.15,0,chfgnn_faq,12,0.0,857.0
ER-Reg,regular@0.15,0,chfgnn_faq,13,0.0,861.0
ER-Reg,regular@0.15,0,chfgnn_faq,14,0.0,870.0
ER-Reg,regular@0.15,0,chfgnn_faq,15,0.002,868.0
ER-Reg,regular@0.15,0,chfgnn_faq,16,0.0,872.0
ER-Reg,regular@0.15,0,chfgnn_faq,17,0.004,863.0
ER-Reg,regular@0.15,0,chfgnn_faq,18,0.0,856.0
ER-Reg,regular@0.15,0,chfgnn_faq,19,0.0,871.0
ER-Reg,regular@0.15,0,chfgnn_faq,20,0.006,865.0
ER-Reg,regular@0.15,0,chfgnn_faq,21,0.01,861.0
ER-Reg,regular@0.15,0,chfgnn_faq,22,0.006,850.0
ER-Reg,regular@0.15,0,chfgnn_faq,23,0.002,858.0
ER-Reg,regular@0.15,0,chfgnn_faq,24,0.0,871.0
ER-Reg,regular@0.15,0,chfgnn_faq,25,0.012,872.0
ER-Reg,regular@0.15,0,chfgnn_faq,26,0.002,872.0
ER-Reg,regular@0.15,0,chfgnn_faq,27,0.002,861.0
ER-Reg,regular@0.15,0,chfgnn_faq,28,0.002,874.0
ER-Reg,regular@0.15,0,chfgnn_faq,29,0.006,855.0
ER-Reg,regular@0.2,0,proj_dcx,0,0.004,48.0
ER-Reg,regular@0.2,0,proj_dcx,1,0.0,48.0
ER-Reg,regular@0.2,0,proj_dcx,2,0.004,57.0
ER-Reg,regular@0.2,0,proj_dcx,3,0.002,52.0
ER-Reg,regular@0.2,0,proj_dcx,4,0.004,42.0
ER-Reg,regular@0.2,0,proj_dcx,5,0.002,45.0
ER-Reg,regular@0.2,0,proj_dcx,6,0.002,66.0
ER-Reg,regular@0.2,0,proj_dcx,7,0.0,41.0
ER-Reg,regular@0.2,0,proj_dcx,8,0.006,54.0
ER-Reg,regular@0.2,0,proj_dcx,9,0.008,45.0
ER-Reg,regular@0.2,0,proj_dcx,10,0.0,54.0
ER-Reg,regular@0.2,0,proj_dcx,11,0.006,55.0
ER-Reg,regular@0.2,0,proj_dcx,12,0.0,53.0
ER-Reg,regular@0.2,0,proj_dcx,13,0.0,46.0
ER-Reg,regular@0.2,0,proj_dcx,14,0.004,40.0
ER-Reg,regular@0.2,0,proj_dcx,15,0.002,46.0
ER-Reg,regular@0.2,0,proj_dcx,16,0.0,39.0
ER-Reg,regular@0.2,0,proj_dcx,17,0.0,46.0
ER-Reg,regular@0.2,0,proj_dcx,18,0.002,44.0
ER-Reg,regular@0.2,0,proj_dcx,19,0.0,52.0
ER-Reg,regular@0.2,0,proj_dcx,20,0.004,40.0
ER-Reg,regular@0.2,0,proj_dcx,21,0.006,47.0
ER-Reg,regular@0.2,0,proj_dcx,22,0.002,66.0
ER-Reg,regular@0.2,0,proj_dcx,23,0.002,49.0
ER-Reg,regular@0.2,0,proj_dcx,24,0.0,43.0
ER-Reg,regular@0.2,0,proj_dcx,25,0.0,60.0
ER-Reg,regular@0.2,0,proj_dcx,26,0.0,48.0
ER-Reg,regular@0.2,0,proj_dcx,27,0.004,46.0
ER-Reg,regular@0.2,0,proj_dcx,28,0.002,57.0
ER-Reg,regular@0.2,0,proj_dcx,29,0.002,69.0
ER-Reg,regular@0.2,0,faq_dcx,0,0.006,805.0
ER-Reg,regular@0.2,0,faq_dcx,1,0.002,47.0
ER-Reg,regular@0.2,0,faq_dcx,2,0.0,41.0
ER-Reg,regular@0.2,0,faq_dcx,3,0.002,845.0
ER-Reg,regular@0.2,0,faq_dcx,4,0.004,46.0
ER-Reg,regular@0.2,0,faq_dcx,5,0.002,44.0
ER-Reg,regular@0.2,0,faq_dcx,6,0.004,38.0
ER-Reg,regular@0.2,0,faq_dcx,7,0.002,41.0
ER-Reg,regular@0.2,0,faq_dcx,8,0.0,43.0
ER-Reg,regular@0.2,0,faq_dcx,9,0.0,826.0
ER-Reg,regular@0.2,0,faq_dcx,10,0.006,38.0
ER-Reg,regular@0.2,0,faq_dcx,11,0.002,49.0
ER-Reg,regular@0.2,0,faq_dcx,12,0.0,850.0
ER-Reg,regular@0.2,0,faq_dcx,13,0.0,47.0
ER-Reg,regular@0.2,0,faq_dcx,14,0.0,835.0
ER-Reg,regular@0.2,0,faq_dcx,15,0.004,827.0
ER-Reg,regular@0.2,0,faq_dcx,16,0.0,39.0
ER-Reg,regular@0.2,0,faq_dcx,17,0.002,834.0
ER-Reg,regular@0.2,0,faq_dcx,18,0.004,42.0
ER-Reg,regular@0.2,0,faq_dcx,19,0.0,41.0
ER-Reg,regular@0.2,0,faq_dcx,20,0.004,42.0
ER-Reg,regular@0.2,0,faq_dcx,21,0.0,835.0
ER-Reg,regular@0.2,0,faq_dcx,22,0.0,830.0
ER-Reg,regular@0.2,0,faq_dcx,23,0.0,35.0
ER-Reg,regular@0.2,0,faq_dcx,24,0.0,831.0
ER-Reg,regular@0.2,0,faq_dcx,25,0.0,819.0
ER-Reg,regular@0.2,0,faq_dcx,26,0.002,830.0
ER-Reg,regular@0.2,0,faq_dcx,27,0.004,832.0
ER-Reg,regular@0.2,0,faq_dcx,28,0.004,39.0
ER-Reg,regular@0.2,0,faq_dcx,29,0.0,811.0
ER-Reg,regular@0.2,0,fgnn_proj,0,0.068,76.0
ER-Reg,regular@0.2,0,fgnn_proj,1,0.068,66.0
ER-Reg,regular@0.2,0,fgnn_proj,2,0.08,76.0
ER-Reg,regular@0.2,0,fgnn_proj,3,0.07,62.0
ER-Reg,regular@0.2,0,fgnn_proj,4,0.058,74.0
ER-Reg,regular@0.2,0,fgnn_proj,5,0.072,86.0
ER-Reg,regular@0.2,0,fgnn_proj,6,0.086,59.0
ER-Reg,regular@0.2,0,fgnn_proj,7,0.074,71.0
ER-Reg,regular@0.2,0,fgnn_proj,8,0.064,72.0
ER-Reg,regular@0.2,0,fgnn_proj,9,0.062,71.0
ER-Reg,regular@0.2,0,fgnn_proj,10,0.056,71.0
ER-Reg,regular@0.2,0,fgnn_proj,11,0.072,70.0
ER-Reg,regular@0.2,0,fgnn_proj,12,0.068,63.0
ER-Reg,regular@0.2,0,fgnn_proj,13,0.066,66.0
ER-Reg,regular@0.2,0,fgnn_proj,14,0.07,67.0
ER-Reg,regular@0.2,0,fgnn_proj,15,0.082,85.0
ER-Reg,regular@0.2,0,fgnn_proj,16,0.076,70.0
ER-Reg,regular@0.2,0,fgnn_proj,17,0.05,62.0
ER-Reg,regular@0.2,0,fgnn_proj,18,0.076,77.0
ER-Reg,regular@0.2,0,fgnn_proj,19,0.066,90.0
ER-Reg,regular@0.2,0,fgnn_proj,20,0.054,80.0
ER-Reg,regular@0.2,0,fgnn_proj,21,0.07,65.0
ER-Reg,regular@0.2,0,fgnn_proj,22,0.074,72.0
ER-Reg,regular@0.2,0,fgnn_proj,23,0.07,71.0
ER-Reg,regular@0.2,0,fgnn_proj,24,0.082,68.0
ER-Reg,regular@0.2,0,fgnn_proj,25,0.048,77.0
ER-Reg,regular@0.2,0,fgnn_proj,26,0.076,84.0
ER-Reg,regular@0.2,0,fgnn_proj,27,0.064,69.0
ER-Reg,regular@0.2,0,fgnn_proj,28,0.06,66.0
ER-Reg,regular@0.2,0,fgnn_proj,29,0.068,74.0
ER-Reg,regular@0.2,0,fgnn_faq,0,0.034,846.0
ER-Reg,regular@0.2,0,fgnn_faq,1,0.046,838.0
ER-Reg,regular@0.2,0,fgnn_faq,2,0.024,840.0
ER-Reg,regular@0.2,0,fgnn_faq,3,0.016,840.0
ER-Reg,regular@0.2,0,fgnn_faq,4,0.026,826.0
ER-Reg,regular@0.2,0,fgnn_faq,5,0.04,829.0
ER-Reg,regular@0.2,0,fgnn_faq,6,0.03,831.0
ER-Reg,regular@0.2,0,fgnn_faq,7,0.028,822.0
ER-Reg,regular@0.2,0,fgnn_faq,8,0.028,841.0
ER-Reg,regular@0.2,0,fgnn_faq,9,0.014,827.0
ER-Reg,regular@0.2,0,fgnn_faq,10,0.006,827.0
ER-Reg,regular@0.2,0,fgnn_faq,11,0.034,824.0
ER-Reg,regular@0.2,0,fgnn_faq,12,0.012,827.0
ER-Reg,regular@0.2,0,fgnn_faq,13,0.044,841.0
ER-Reg,regular@0.2,0,fgnn_faq,14,0.04,823.0
ER-Reg,regular@0.2,0,fgnn_faq,15,0.036,833.0
ER-Reg,regular@0.2,0,fgnn_faq,16,0.078,839.0
ER-Reg,regular@0.2,0,fgnn_faq,17,0.014,829.0
ER-Reg,regular@0.2,0,fgnn_faq,18,0.028,840.0
ER-Reg,regular@0.2,0,fgnn_faq,19,0.024,828.0
ER-Reg,regular@0.2,0,fgnn_faq,20,0.038,843.0
ER-Reg,regular@0.2,0,fgnn_faq,21,0.038,837.0
ER-Reg,regular@0.2,0,fgnn_faq,22,0.046,836.0
ER-Reg,regular@0.2,0,fgnn_faq,23,0.022,832.0
ER-Reg,regular@0.2,0,fgnn_faq,24,0.03,831.0
ER-Reg,regular@0.2,0,fgnn_faq,25,0.008,842.0
ER-Reg,regular@0.2,0,fgnn_faq,26,0.068,834.0
ER-Reg,regular@0.2,0,fgnn_faq,27,0.06,841.0
ER-Reg,regular@0.2,0,fgnn_faq,28,0.012,832.0
ER-Reg,regular@0.2,0,fgnn_faq,29,0.024,832.0
ER-Reg,regular@0.2,0,chfgnn_proj,0,0.002,290.0
ER-Reg,regular@0.2,0,chfgnn_proj,1,0.002,278.0
ER-Reg,regular@0.2,0,chfgnn_proj,2,0.004,287.0
ER-Reg,regular@0.2,0,chfgnn_proj,3,0.002,272.0
ER-Reg,regular@0.2,0,chfgnn_proj,4,0.0,307.0
ER-Reg,regular@0.2,0,chfgnn_proj,5,0.004,321.0
ER-Reg,regular@0.2,0,chfgnn_proj,6,0.0,294.0
ER-Reg,regular@0.2,0,chfgnn_proj,7,0.002,256.0
ER-Reg,regular@0.2,0,chfgnn_proj,8,0.016,291.0
ER-Reg,regular@0.2,0,chfgnn_proj,9,0.002,278.0
ER-Reg,regular@0.2,0,chfgnn_proj,10,0.002,317.0
ER-Reg,regular@0.2,0,chfgnn_proj,11,0.004,266.0
ER-Reg,regular@0.2,0,chfgnn_proj,12,0.004,263.0
ER-Reg,regular@0.2,0,chfgnn_proj,13,0.01,307.0
ER-Reg,regular@0.2,0,chfgnn_proj,14,0.004,278.0
ER-Reg,regular@0.2,0,chfgnn_proj,15,0.004,292.0
ER-Reg,regular@0.2,0,chfgnn_proj,16,0.002,306.0
ER-Reg,regular@0.2,0,chfgnn_proj,17,0.002,290.0
ER-Reg,regular@0.2,0,chfgnn_proj,18,0.0,249.0
ER-Reg,regular@0.2,0,chfgnn_proj,19,0.01,295.0
ER-Reg,regular@0.2,0,chfgnn_proj,20,0.002,301.0
ER-Reg,regular@0.2,0,chfgnn_proj,21,0.002,309.0
ER-Reg,regular@0.2,0,chfgnn_proj,22,0.002,292.0
ER-Reg,regular@0.2,0,chfgnn_proj,23,0.008,303.0
ER-Reg,regular@0.2,0,chfgnn_proj,24,0.006,301.0
ER-Reg,regular@0.2,0,chfgnn_proj,25,0.008,292.0
ER-Reg,regular@0.2,0,chfgnn_proj,26,0.002,316.0
ER-Reg,regular@0.2,0,chfgnn_proj,27,0.0,292.0
ER-Reg,regular@0.2,0,chfgnn_proj,28,0.0,284.0
ER-Reg,regular@0.2,0,chfgnn_proj,29,0.002,288.0
ER-Reg,regular@0.2,0,chfgnn_faq,0,0.004,866.0
ER-Reg,regular@0.2,0,chfgnn_faq,1,0.0,868.0
ER-Reg,regular@0.2,0,chfgnn_faq,2,0.002,868.0
ER-Reg,regular@0.2,0,chfgnn_faq,3,0.0,864.0
ER-Reg,regular@0.2,0,chfgnn_faq,4,0.0,864.0
ER-Reg,regular@0.2,0,chfgnn_faq,5,0.002,867.0
ER-Reg,regular@0.2,0,chfgnn_faq,6,0.0,876.0
ER-Reg,regular@0.2,0,chfgnn_faq,7,0.002,866.0
ER-Reg,regular@0.2,0,chfgnn_faq,8,0.014,858.0
ER-Reg,regular@0.2,0,chfgnn_faq,9,0.0,862.0
ER-Reg,regular@0.2,0,chfgnn_faq,10,0.0,870.0
ER-Reg,regular@0.2,0,chfgnn_faq,11,0.002,882.0
ER-Reg,regular@0.2,0,chfgnn_faq,12,0.002,872.0
ER-Reg,regular@0.2,0,chfgnn_faq,13,0.004,853.0
ER-Reg,regular@0.2,0,chfgnn_faq,14,0.004,856.0
ER-Reg,regular@0.2,0,chfgnn_faq,15,0.0,879.0
ER-Reg,regular@0.2,0,chfgnn_faq,16,0.002,882.0
ER-Reg,regular@0.2,0,chfgnn_faq,17,0.002,875.0
ER-Reg,regular@0.2,0,chfgnn_faq,18,0.006,864.0
ER-Reg,regular@0.2,0,chfgnn_faq,19,0.004,872.0
ER-Reg,regular@0.2,0,chfgnn_faq,20,0.002,865.0
ER-Reg,regular@0.2,0,chfgnn_faq,21,0.008,875.0
ER-Reg,regular@0.2,0,chfgnn_faq,22,0.004,868.0
ER-Reg,regular@0.2,0,chfgnn_faq,23,0.008,862.0
ER-Reg,regular@0.2,0,chfgnn_faq,24,0.0,879.0
ER-Reg,regular@0.2,0,chfgnn_faq,25,0.002,863.0
ER-Reg,regular@0.2,0,chfgnn_faq,26,0.002,865.0
ER-Reg,regular@0.2,0,chfgnn_faq,27,0.004,879.0
ER-Reg,regular@0.2,0,chfgnn_faq,28,0.002,878.0
ER-Reg,regular@0.2,0,chfgnn_faq,29,0.002,863.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,0,0.6306,824.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,1,0.6042,806.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,2,0.6412,814.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,3,0.6016,796.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,4,0.6174,805.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,5,0.6332,820.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,6,0.6596,835.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,7,0.6332,814.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,8,0.6359,806.0
realworld-noisy,ca-netscience@0.1,0,faq_dcx,9,0.715,830.0
